acc	rcfl	cat	le4s	la4s	io
NC_003197	A	GC	0.163369583133147	0.017397675100127	0.0456477525256724
NC_015713	Y	AT	-0.0482809886638171	-0.0356040826014716	-0.0211820624095888
NC_015713	Y	GC	-0.0645639870322545	-0.302542146106503	0.0359209921910887
NC_015713	N	AT	-0.151870258958933	-0.142677561282212	-0.0298984744963042
NC_015713	N	GC	-0.0810139273337547	-0.388133116549013	0.0290016366612111
NC_015713	A	AT	-0.12490688337445	-0.115626405476988	-0.0276954415470796
NC_015713	A	GC	-0.0763420724094881	-0.364360674257514	0.0308193556172318
NC_009667	Y	AT	-0.223353111871454	-0.195818536487771	0.0113011301130113
NC_009667	Y	GC	-0.0395914577530176	-0.0590703468170196	0.028597842835131
NC_009667	N	AT	-0.316960267455317	-0.299393221844014	0.00199934413049687
NC_009667	N	GC	-0.0937662969787574	-0.114782061305094	0.00692056971915882
NC_009667	A	AT	-0.289082654008874	-0.268620341199548	0.0042400102788128
NC_009667	A	GC	-0.0764940616452144	-0.0971091854419411	0.0126845736573854
NC_005043	Y	AT	-0.0902467084238783	-0.0788559603872589	-0.0506921427178787
NC_005043	Y	GC	0.0237550085861477	-0.160628406540558	0.109124161755741
NC_005043	N	AT	-0.241362031659264	-0.167304066792351	-0.0551533742331288
NC_005043	N	GC	-0.106933358976825	-0.323236271252687	0.084006084006084
NC_005043	A	AT	-0.201659082131282	-0.143680543218649	-0.0540855849549676
NC_005043	A	GC	-0.0740660764413733	-0.285254249981278	0.0896207131501249
NC_011852	Y	AT	0.0126089532030126	0.00544829410208939	-0.00697506324539212
NC_011852	Y	GC	0.172248803827751	0.152684699232943	0.0112717232418386
NC_011852	N	AT	-0.188362185020352	-0.171203079884504	-0.00962625951059017
NC_011852	N	GC	-0.0123738922022184	-0.0285334262279507	0.0126266130151242
NC_011852	A	AT	-0.133624514537932	-0.1240702843836	-0.00893077229374846
NC_011852	A	GC	0.0410991447576813	0.0225194486147127	0.0122915260773161
NC_011094	Y	AT	-0.263962800309997	-0.201922331602201	-0.00963482811942429
NC_011094	Y	GC	0.148800157356412	-0.0387417561548289	0.0659989268467179
NC_011094	N	AT	-0.273969498515715	-0.207417582417582	-0.0146632546763893
NC_011094	N	GC	0.167668544200943	0.038941837289364	0.045160179581242
NC_011094	A	AT	-0.270918656669397	-0.205730468099284	-0.0132765859738897
NC_011094	A	GC	0.162015124112757	0.0159726795203602	0.050790613160133
NC_005956	Y	AT	-0.202194918287009	-0.102010608116443	-0.0511947321567353
NC_005956	Y	GC	0.2389448441247	-0.300347222222222	0.15330286663897
NC_005956	N	AT	-0.309007461892676	-0.14353202723357	-0.0535017566159984
NC_005956	N	GC	0.100441849455578	-0.394977531060005	0.155262612892479
NC_005956	A	AT	-0.279472237493128	-0.132197454374032	-0.0529526705028906
NC_005956	A	GC	0.140804517373438	-0.36965191466295	0.154781805085552
NC_011047	Y	AT	-0.227462303496952	-0.0372596153846154	-0.0470841523916503
NC_011047	Y	GC	0.04638619201726	0.0128205128205128	0.0437510894195573
NC_011047	N	AT	-0.401774154878926	-0.266630216876253	-0.0146921682825119
NC_011047	N	GC	-0.121349238996298	-0.106546854942234	0.0580827067669173
NC_011047	A	AT	-0.361659714275167	-0.213256887148651	-0.0263720438333971
NC_011047	A	GC	-0.0750446694460989	-0.0724106324472961	0.0530622214080723
NC_009707	Y	AT	-0.0604780493021764	-0.0393222506393862	-0.0277503752948745
NC_009707	Y	GC	0.299303944315545	-0.0700596921143575	0.0619487500652367
NC_009707	N	AT	-0.338624512151127	-0.25419988967454	-0.0240136451366758
NC_009707	N	GC	-0.0522291155677391	-0.374132261600292	0.0675148075494696
NC_009707	A	AT	-0.273345632067066	-0.202885826621369	-0.024980033720827
NC_009707	A	GC	0.0373595656614525	-0.305640082089024	0.0660266785734219
NC_004368	Y	AT	-0.0248270593727454	-0.16080192995591	0.0184039153824374
NC_004368	Y	GC	0.106372175679106	-0.320489296636086	0.116581196581197
NC_004368	N	AT	-0.200401648874326	-0.17822966507177	0.00451391425023738
NC_004368	N	GC	-0.0946868145259566	-0.378207264245252	0.115905038285375
NC_004368	A	AT	-0.148900148140771	-0.173255455041907	0.00819936036403443
NC_004368	A	GC	-0.0414641249075962	-0.362828974170944	0.116101337435796
NC_014106	Y	AT	-0.126392662196855	-0.197591951179284	0.0360677266544721
NC_014106	Y	GC	0.0984536082474227	-0.330099565994383	0.131271759164448
NC_014106	N	AT	-0.237787998807547	-0.233459453931895	0.0245272287786151
NC_014106	N	GC	-0.105400327292563	-0.437627811860941	0.0903619357462383
NC_014106	A	AT	-0.204446268044313	-0.222969876757591	0.0276986530901592
NC_014106	A	GC	-0.0522424839822573	-0.410719989778317	0.101990918616835
NC_008577	Y	AT	-0.251956599075062	-0.0754492600422833	-0.0463321031040009
NC_008577	Y	GC	0.0233677486444329	-0.201048238377172	0.0705810449113785
NC_008577	N	AT	-0.284837596499342	-0.164423577116485	-0.0574151791148251
NC_008577	N	GC	-0.0526931407014184	-0.252263354200555	0.0607181311736342
NC_008577	A	AT	-0.275442787081036	-0.138831086152998	-0.0544819158954881
NC_008577	A	GC	-0.0297244677319504	-0.237033659091303	0.0633829684252484
NC_011035	Y	AT	-0.0913677571935357	0.0452394472837403	-0.0188899059665474
NC_011035	Y	GC	-0.0890016253755603	-0.293377768221888	0.0625271175818348
NC_011035	N	AT	-0.283299676339594	-0.149992904782177	-0.00963785046728972
NC_011035	N	GC	-0.1010473132993	-0.271663226937322	0.0532877143306591
NC_011035	A	AT	-0.233443912028505	-0.0967642049852918	-0.0120414207579393
NC_011035	A	GC	-0.096852757053426	-0.279147753589625	0.0559644687774969
NC_007793	Y	AT	0.0163494624701102	-0.0892004313665075	0.0479727558953929
NC_007793	Y	GC	0.24840439111565	-0.250558570060645	0.163410072870317
NC_007793	N	AT	0.0134016707571054	-0.0158973051092408	0.0225280013537954
NC_007793	N	GC	0.241341075544921	-0.141851535836177	0.115164451343747
NC_007793	A	AT	0.0142412597867133	-0.0356114437239751	0.0299460873018549
NC_007793	A	GC	0.24314458302551	-0.169078263650172	0.129668582728304
NC_011080	Y	AT	-0.261436745073109	-0.207008534098633	-0.0077411729945339
NC_011080	Y	GC	0.14819020581973	-0.0364608817425636	0.048642779587405
NC_011080	N	AT	-0.271741676426301	-0.204395530987491	-0.0202356950163283
NC_011080	N	GC	0.169733404357862	0.0398388000823028	0.0407475983470187
NC_011080	A	AT	-0.268599782912079	-0.205196790217807	-0.0167661477242426
NC_011080	A	GC	0.163267117572917	0.0172517131840249	0.0428828723008555
NC_008261	Y	AT	0.0562241384756309	-0.139068988125592	0.0272361699815237
NC_008261	Y	GC	0.323564593301435	-0.221264367816092	0.229242534595776
NC_008261	N	AT	-0.00708514922139817	-0.146152787336545	0.0381489889881394
NC_008261	N	GC	-0.09268413247652	-0.577037887485649	0.249394271987409
NC_008261	A	AT	0.0111138350902999	-0.144210021577559	0.0345697847676218
NC_008261	A	GC	-0.0214051618189267	-0.528014254603049	0.24309321491097
NC_009505	Y	AT	-0.311521383500818	-0.0487645443848869	-0.0319183552728886
NC_009505	Y	GC	-0.0194268048128342	-0.143654020632414	0.0434352295476528
NC_009505	N	AT	-0.426179884709536	-0.241306266548985	-0.031793576326236
NC_009505	N	GC	-0.0713448578962789	-0.179583617633843	0.0337510752778855
NC_009505	A	AT	-0.397222003620052	-0.192715035138078	-0.0318227384285665
NC_009505	A	GC	-0.0540171226191472	-0.167683198290446	0.0363918518563954
NC_009381	Y	AT	-0.218664036954378	-0.174571886164839	-0.00915681428996237
NC_009381	Y	GC	0.0781315900463939	0.0104951178417003	0.0132463827185653
NC_009381	N	AT	-0.231945489838767	-0.181867522476815	-0.0180176306170716
NC_009381	N	GC	0.0568670237386762	0.00262962327788258	0.0132549678141618
NC_009381	A	AT	-0.228276919989104	-0.179846786439406	-0.0155719331612553
NC_009381	A	GC	0.0636692750494693	0.00514203827025204	0.0132525834047577
NC_013520	Y	AT	-0.208442029696173	-0.0724812030075188	-0.00355234300188429
NC_013520	Y	GC	0.00330108138873079	-0.339759036144578	0.173940904236383
NC_013520	N	AT	-0.210290973774826	-0.104870288790994	-0.0250791112512528
NC_013520	N	GC	-0.132078725559939	-0.473382120820778	0.143371558362418
NC_013520	A	AT	-0.209747777131102	-0.0955031747412368	-0.0193278975340838
NC_013520	A	GC	-0.0948889132100252	-0.438206998625648	0.151933316050811
NC_012968	Y	AT	-0.127966523278612	0.0297347977497991	-0.0457222763676427
NC_012968	Y	GC	0.153225806451613	-0.166117928763843	0.108339173090399
NC_012968	N	AT	-0.187079929686692	0.0581077438484347	-0.0814462572763794
NC_012968	N	GC	0.0953741739596357	-0.202945792587227	0.0837193298218681
NC_012968	A	AT	-0.168969257941026	0.0495587602238485	-0.071479239572496
NC_012968	A	GC	0.111863108159877	-0.192360633172746	0.0904689631323125
NC_000962	Y	AT	-0.157920389926889	0.00973842146982222	-0.0195342879363191
NC_000962	Y	GC	-0.0705243311186928	-0.160451381565071	0.040041120534567
NC_000962	N	AT	-0.116829440039188	0.0329996771068776	-0.0237369632940539
NC_000962	N	GC	0.0822268665711184	-0.0208079260066698	0.0275666477595009
NC_000962	A	AT	-0.128076846107665	0.0265920114790149	-0.0226017325111526
NC_000962	A	GC	0.030213012053104	-0.0680745643156489	0.0311389144434223
NC_012781	Y	AT	0.172735378813349	-0.0537735112776087	0.0725422334921016
NC_012781	Y	GC	0.225757804252752	-0.150902969084787	0.156534659861748
NC_012781	N	AT	0.129502154794173	-0.0127165441292481	0.0509177772190093
NC_012781	N	GC	0.0695619636196845	-0.197906235776058	0.102527488219335
NC_012781	A	AT	0.142809578230313	-0.0245371202588531	0.056722128712416
NC_012781	A	GC	0.120236804122871	-0.183406250983601	0.117066977407517
NC_011498	Y	AT	-0.180097809908569	-0.187769502156017	0.011076990568107
NC_011498	Y	GC	0.121038694797984	-0.0027030203314138	0.0327966607036374
NC_011498	N	AT	-0.496291933281572	-0.466684984201127	0.00397235675028568
NC_011498	N	GC	0.0582293978116153	-0.0925119059681832	0.0414800675427648
NC_011498	A	AT	-0.432683876211049	-0.40863227175066	0.00573827470115992
NC_011498	A	GC	0.0726715638134894	-0.0724630076608248	0.0394363825188761
NC_010655	Y	AT	-0.292925670223258	0.0179994627026059	-0.0463565581952486
NC_010655	Y	GC	0.0463465900813719	-0.101449809332572	0.0913892933328819
NC_010655	N	AT	-0.346122407274957	-0.134597518990109	-0.0575729690191359
NC_010655	N	GC	-0.00664883777470059	-0.219806282248574	0.127608431507211
NC_010655	A	AT	-0.334327349356872	-0.0989218046686905	-0.0550147076233756
NC_010655	A	GC	0.0112019291432417	-0.180810061121801	0.117445296392365
NC_014315	Y	AT	-0.185717316843988	-0.0633253012048193	-0.0226954888720182
NC_014315	Y	GC	0.083872259485434	-0.158716859177689	0.0466261479082561
NC_014315	N	AT	-0.274467051526825	-0.138333834134615	-0.0302422244517701
NC_014315	N	GC	-0.0297875427317489	-0.260141219148798	0.0479919113901918
NC_014315	A	AT	-0.250370345985449	-0.117300467580205	-0.0283864248236288
NC_014315	A	GC	0.00564203063173268	-0.22949648743705	0.0476433121019108
NC_011566	Y	AT	-0.210252810884501	-0.0370163274435249	-0.0445034697798448
NC_011566	Y	GC	0.0492124572767036	-0.244118711545422	0.0719597106739674
NC_011566	N	AT	-0.20579872505982	-0.103949441780937	-0.0514676568301739
NC_011566	N	GC	-0.000284015601923732	-0.226756277244475	0.0629451082640856
NC_011566	A	AT	-0.207183317249192	-0.0831868640148011	-0.0495783264644646
NC_011566	A	GC	0.0137590104904826	-0.231623895488944	0.0653796125145478
NC_008782	Y	AT	-0.172024889810734	-0.0355705249322271	-0.0201754663795015
NC_008782	Y	GC	-0.146908473474106	-0.238229932742473	0.0388468028578609
NC_008782	N	AT	-0.167892265438115	0.00372257761393617	-0.0190378127327696
NC_008782	N	GC	0.0589655199615048	0.00544307149967579	0.0298276117693044
NC_008782	A	AT	-0.169185822394449	-0.0082827167310878	-0.0193301591177308
NC_008782	A	GC	-0.00361280404106957	-0.0685264336233654	0.0322893597005272
NC_010125	Y	AT	-0.0874695270599707	-0.0975925446544137	0.00234925606891151
NC_010125	Y	GC	-0.016103224747682	-4.26275629822243e-05	-0.0306241631769364
NC_010125	N	AT	-0.052146772228989	-0.0753420130857181	-0.000797694824751331
NC_010125	N	GC	0.0696700897102405	0.0714925011083136	-0.0151977761574918
NC_010125	A	AT	-0.0620636789224409	-0.0815034288308523	2.40569668976135e-05
NC_010125	A	GC	0.0414417698744629	0.0479493373962183	-0.0196046517305642
NC_013959	Y	AT	-0.0759171113995865	0.000246852628980499	-0.0134890275820415
NC_013959	Y	GC	0.00382051089969286	-0.161487018095987	0.0387072990906857
NC_013959	N	AT	-0.108946257509336	0.00876537337772644	-0.031037954734492
NC_013959	N	GC	0.0499760034352977	-0.0661625708884688	0.0460094310519589
NC_013959	A	AT	-0.099142298525781	0.00627599971144829	-0.0267219040388202
NC_013959	A	GC	0.036290376319963	-0.0944724351953268	0.0440818709656492
NC_008345	Y	AT	-0.21256608837653	-0.114601594091111	-0.035566260877113
NC_008345	Y	GC	-0.0380621027022785	-0.212989876716448	0.0629716168077527
NC_008345	N	AT	-0.225859336575769	-0.117897117897118	-0.0444831246019953
NC_008345	N	GC	-0.0298276483432618	-0.19473612436929	0.0536843385214008
NC_008345	A	AT	-0.221911151022133	-0.116927077958265	-0.0419753689169891
NC_008345	A	GC	-0.0322020985298222	-0.200027115755222	0.0563227020968672
NC_007613	Y	AT	-0.241107578598408	-0.214380496836908	0.00109808890296695
NC_007613	Y	GC	0.155938514259354	0.0952013113024474	0.0182896930469746
NC_007613	N	AT	-0.259503491078355	-0.227605975414806	-0.00469588017957173
NC_007613	N	GC	0.145372739058395	0.0992323447100577	0.0113877454802618
NC_007613	A	AT	-0.253828679681803	-0.223523135401881	-0.00311182957104093
NC_007613	A	GC	0.148502000585537	0.09805026547108	0.0132510821937756
NC_003098	Y	AT	0.00722064676024116	-0.136146053656907	0.0107961698393927
NC_003098	Y	GC	0.0466071312170002	-0.32977303070761	0.116042242896656
NC_003098	N	AT	-0.251350908793188	-0.219943487375809	0.00498368649385106
NC_003098	N	GC	-0.223674327775274	-0.484091102959993	0.0854119811899407
NC_003098	A	AT	-0.173667442276714	-0.195602263540825	0.00637023824691043
NC_003098	A	GC	-0.15673232160155	-0.446728730281872	0.0942655716258449
NC_003228	Y	AT	-0.124471003551454	0.175310049893086	-0.0304140957312665
NC_003228	Y	GC	0.201802784371592	0.0306392845313018	0.0776730581735457
NC_003228	N	AT	-0.223086808907871	0.00303459805204245	-0.0624386167678642
NC_003228	N	GC	0.0911490329920364	-0.162022773696268	0.0739753641588246
NC_003228	A	AT	-0.20029101777568	0.0446675256133775	-0.0546248133501797
NC_003228	A	GC	0.131207794545444	-0.0940510535733849	0.0749498597500482
NC_006526	Y	AT	-0.315698478561549	-0.201641124653071	-0.0274634372311561
NC_006526	Y	GC	0.0387552017369278	-0.109292977063135	0.0630630630630631
NC_006526	N	AT	-0.459066981303322	-0.379476148298115	-0.0381354931639472
NC_006526	N	GC	-0.128471162648764	-0.202644642817391	0.0223484690254397
NC_006526	A	AT	-0.416664536087746	-0.326926848401647	-0.035328924469196
NC_006526	A	GC	-0.0730226531004032	-0.172766627312082	0.032957528957529
NC_012668	Y	AT	-0.185180762456339	-0.115875031750064	-0.0225596664281047
NC_012668	Y	GC	0.122635982283049	-0.0833126616818456	0.0456558499074
NC_012668	N	AT	-0.271332715560071	-0.226883955340556	-0.050248273952007
NC_012668	N	GC	0.0837958855209129	-0.0912604681125188	0.0448026584270973
NC_012668	A	AT	-0.247883249638405	-0.197374817695673	-0.0435696326040455
NC_012668	A	GC	0.0956682450195921	-0.0888596294036417	0.0450294275013376
NC_012778	Y	AT	0.0242019401832768	-0.255937755937756	0.0712157330154946
NC_012778	Y	GC	0.398156882664538	-0.340162185232608	0.192375886524823
NC_012778	N	AT	0.0185024402990736	-0.149683419074001	0.0541483984473177
NC_012778	N	GC	0.173557473875511	-0.390406395736176	0.151708719259023
NC_012778	A	AT	0.0204079342367365	-0.184298292422625	0.0588020230333313
NC_012778	A	GC	0.242964457898868	-0.376302863304181	0.16247945527119
NC_013235	Y	AT	-0.168378503743953	-0.0255602240896359	-0.0196958873354424
NC_013235	Y	GC	-0.114746258579948	-0.154955300127714	0.0146605491433078
NC_013235	N	AT	-0.129378352792679	-0.0271096784858253	-0.0181328323023202
NC_013235	N	GC	0.0664464032669627	0.0146239625582895	0.0248776151544365
NC_013235	A	AT	-0.141959342468096	-0.0266127673909382	-0.0186060594825402
NC_013235	A	GC	0.00344465003301191	-0.044422555692175	0.0216312410130835
NC_015224	Y	AT	-0.250386680010918	-0.180034531470727	-0.0178863177677875
NC_015224	Y	GC	0.0991307401879006	-0.0614815644962457	0.022081192413502
NC_015224	N	AT	-0.247153156196386	-0.164632439733745	-0.0281090634906479
NC_015224	N	GC	0.0566948523715947	-0.0510463888716388	0.0274862800894335
NC_015224	A	AT	-0.248061767770058	-0.16893503577943	-0.0252961105283417
NC_015224	A	GC	0.0701510156806842	-0.0543428235610658	0.0259448060573858
NC_014759	Y	AT	-0.00492903586660141	0.0108349559042492	-0.0117472748438988
NC_014759	Y	GC	0.18394330899192	0.0293831957260806	0.0423146473779385
NC_014759	N	AT	-0.102211407714879	-0.0546502712617798	-0.015943469440549
NC_014759	N	GC	-0.124480022372147	-0.262747858735187	0.0430181798088081
NC_014759	A	AT	-0.0739507062993165	-0.0351621083631009	-0.0147749376191131
NC_014759	A	GC	-0.0356533967171497	-0.181308917359148	0.0428237269837462
NC_013889	Y	AT	-0.289727047146402	0.0352365885229397	-0.0394924436840604
NC_013889	Y	GC	0.0348978366152549	-0.125275750130029	0.0555010786428712
NC_013889	N	AT	-0.278178877184677	0.0378506052553882	-0.0488090052500057
NC_013889	N	GC	0.0632730876372448	-0.0760794838025661	0.0464755890914884
NC_013889	A	AT	-0.281463497261589	0.0370897521768252	-0.0465418842264125
NC_013889	A	GC	0.0541629401097864	-0.0916219983454778	0.0489094793848237
NC_009440	Y	AT	0.00695559122525415	0.00232282946925538	-0.0250233863423761
NC_009440	Y	GC	0.0519536746401126	0.0722533440036584	-0.0475363577165183
NC_009440	N	AT	0.000511882998171846	0.00681703089088855	0.0131515696835981
NC_009440	N	GC	-0.134415634377164	-0.125266524520256	0.0126011258994147
NC_009440	A	AT	0.00249376558603491	0.00543426960989226	0.00397988519201775
NC_009440	A	GC	-0.0855448017483609	-0.0731250943111514	-0.00277492577073563
NC_011060	Y	AT	-0.223998733576065	-0.0956328346138294	-0.0195613827238501
NC_011060	Y	GC	0.00128363601787582	-0.143792159219929	0.0520107874225765
NC_011060	N	AT	-0.282512442079973	-0.0623560836326794	-0.0445938080544725
NC_011060	N	GC	-0.0918910223264044	-0.25390956382553	0.0618203111929061
NC_011060	A	AT	-0.266980418522565	-0.0712443802400464	-0.0387750605860322
NC_011060	A	GC	-0.0615283318486386	-0.218229623137599	0.0592618357487923
NC_017056	Y	AT	-0.0844587502624029	0.0355779884279207	-0.0330164016963266
NC_017056	Y	GC	0.194060074249072	-0.0592417061611374	0.0816753926701571
NC_017056	N	AT	-0.193908355795148	-0.110239852398524	-0.0470944361543381
NC_017056	N	GC	0.167126470161173	-0.105758201422345	0.0478194338179036
NC_017056	A	AT	-0.16347220330408	-0.070496258765896	-0.04279049941983
NC_017056	A	GC	0.175228426395939	-0.0927732760046304	0.0586397947421262
NC_011742	Y	AT	-0.249672931159796	-0.212009871126954	-0.0110679705498542
NC_011742	Y	GC	0.177815099588002	0.0419553308048883	0.0425902752949589
NC_011742	N	AT	-0.275982532751092	-0.195938939397593	-0.0241737103963601
NC_011742	N	GC	0.156928574995977	0.0514301582893641	0.0426360756614588
NC_011742	A	AT	-0.267849921365985	-0.200847542795886	-0.0205464792751659
NC_011742	A	GC	0.16313660950717	0.0486661913308583	0.0426237029077804
NC_008086	Y	AT	-0.193234476367006	-0.19292523833417	0.0153637212460742
NC_008086	Y	GC	0.133333333333333	0.00920927278501111	0.0766930143131809
NC_008086	N	AT	-0.497230931520497	-0.481226430562387	0.00639248080796287
