acc	quantile	meanTaiLe	costLe	GCLe	meanTaiLa	costLa	GCLa
NC_015510	1	0.30323648	24.906816	0.43546814	0.3056461	24.90387	0.43504667
NC_015510	2	0.33003485	24.09318	0.46489015	0.3321926	24.21304	0.47041133
NC_015510	3	0.34426406	23.913094	0.48692203	0.34552425	24.001204	0.4867645
NC_015510	4	0.35757166	23.69875	0.49375147	0.35846934	23.821918	0.495211
NC_015510	5	0.3777608	23.208797	0.5030751	0.3778818	23.44096	0.5039433
NC_011145	1	0.55601794	22.106739	0.7276249	0.5540792	21.67363	0.74500513
NC_011145	2	0.57136214	21.921932	0.7524264	0.56832016	21.840416	0.75681686
NC_011145	3	0.57810265	21.802917	0.752063	0.5751935	21.818262	0.75772274
NC_011145	4	0.5843171	21.849691	0.74735695	0.5816526	21.616158	0.7587099
NC_011145	5	0.5957513	21.747171	0.75093365	0.59240484	21.98571	0.74584514
NC_011146	1	0.28374743	23.185814	0.56651455	0.2851176	23.47301	0.56067675
NC_011146	2	0.30140007	23.034529	0.61320776	0.30260506	22.956032	0.61169237
NC_011146	3	0.3089482	22.967127	0.62778264	0.3104964	23.035719	0.62476826
NC_011146	4	0.31556657	22.821548	0.631696	0.31721213	23.122843	0.62977844
NC_011146	5	0.3273079	22.803926	0.6262499	0.32954574	23.018948	0.62564164
NC_014926	1	0.39307207	23.884092	0.50545174	0.40869084	23.832882	0.51331085
NC_014926	2	0.41661924	24.078255	0.52240676	0.43131134	23.892975	0.5198081
NC_014926	3	0.42790285	24.043049	0.5301557	0.44425443	24.188848	0.52452993
NC_014926	4	0.4387957	23.929167	0.53231305	0.45702446	23.843588	0.52763534
NC_014926	5	0.45981556	23.887842	0.5311179	0.4793624	23.86793	0.5287907
NC_014923	1	0.488435	22.670233	0.61262894	0.48353556	22.873953	0.6087206
NC_014923	2	0.53291196	22.580847	0.63990355	0.5305745	22.591227	0.6387887
NC_014923	3	0.5499667	22.525995	0.64427954	0.54868984	22.558832	0.6444163
NC_014923	4	0.56311375	22.705652	0.6401038	0.5616847	22.680895	0.64214337
NC_014923	5	0.581617	22.90081	0.63713765	0.5808785	22.934845	0.63615566
NC_014922	1	0.273429	24.87406	0.36791334	0.27844813	24.424837	0.3817098
NC_014922	2	0.30167347	23.980637	0.38587788	0.30376038	24.081476	0.38041124
NC_014922	3	0.31795904	23.621479	0.390383	0.31974372	23.444252	0.38923818
NC_014922	4	0.33958116	23.011478	0.39547455	0.33882782	23.297115	0.39356777
NC_014922	5	0.3818673	22.843218	0.40353394	0.3743719	22.97851	0.40160918
NC_012997	1	0.3642517	23.41182	0.48618373	0.38690573	23.550518	0.48951262
NC_012997	2	0.38353524	23.255701	0.504779	0.4080146	23.317604	0.5211146
NC_012997	3	0.39327502	22.978369	0.522947	0.41763362	23.238443	0.52877903
NC_012997	4	0.40260214	22.804077	0.52006143	0.42600256	22.90928	0.53883964
NC_012997	5	0.41995877	22.729654	0.5235181	0.4415373	22.850504	0.54001665
NC_014925	1	0.3183486	24.990824	0.38063264	0.32112622	25.744074	0.36376005
NC_014925	2	0.35002744	24.467615	0.3817082	0.35306036	25.042263	0.37769794
NC_014925	3	0.37056187	23.880432	0.38384804	0.3718671	24.458294	0.37910026
NC_014925	4	0.39300245	23.436256	0.3875998	0.3904644	23.638145	0.38448194
NC_014925	5	0.44040558	22.744644	0.38870397	0.4288007	23.085915	0.38564363
NC_014924	1	0.5009909	22.683043	0.6772652	0.5047609	22.841627	0.6892588
NC_014924	2	0.5427254	22.581089	0.70325327	0.5441616	22.539034	0.70932716
NC_014924	3	0.55601245	22.362701	0.70741373	0.55748266	22.140804	0.7135268
NC_014924	4	0.5679144	22.02049	0.7148149	0.5689347	22.061281	0.71486247
NC_014924	5	0.5898682	22.577673	0.71168303	0.5911131	22.422657	0.7151849
NC_014920	1	0.2801057	24.705887	0.37845564	0.28471437	24.535667	0.38231578
NC_014920	2	0.30793783	24.112513	0.38340497	0.310708	23.810637	0.38491353
NC_014920	3	0.324858	23.573753	0.38730305	0.3265278	23.36611	0.39258164
NC_014920	4	0.34656635	23.156668	0.39404598	0.34520915	23.402584	0.39481437
NC_014920	5	0.38981992	22.802975	0.40574807	0.38196167	23.066023	0.39744484
NC_014921	1	0.36375162	25.578018	0.23866221	0.35942644	25.333391	0.23907427
NC_014921	2	0.38084614	24.875792	0.25682506	0.3797053	24.91834	0.26195437
NC_014921	3	0.3912822	24.453625	0.26955748	0.38896495	24.423986	0.26776052
NC_014921	4	0.4030613	23.939274	0.28874412	0.39777786	24.244604	0.27694848
NC_014921	5	0.42480606	23.309345	0.31549653	0.42020467	23.568033	0.306683
NC_010001	1	0.365281	24.981081	0.34764686	0.35378298	25.469234	0.3431989
NC_010001	2	0.39420876	24.462711	0.35712263	0.38224044	24.647907	0.3529993
NC_010001	3	0.41150084	24.17686	0.36257935	0.3994686	24.238878	0.36202565
NC_010001	4	0.4302248	23.56969	0.37050366	0.41567263	23.865515	0.3668256
NC_010001	5	0.4666947	23.14961	0.37896767	0.44786412	23.060345	0.383933
NC_015125	1	0.67726046	21.93249	0.6961252	0.66990775	21.890537	0.6945986
NC_015125	2	0.7463804	21.749975	0.71267766	0.7388023	21.808506	0.71649456
NC_015125	3	0.77201617	21.846785	0.71138054	0.7650644	21.944065	0.713207
NC_015125	4	0.79126847	22.01067	0.70173633	0.7866224	21.966787	0.71063864
NC_015125	5	0.8104894	22.061914	0.69709295	0.80758613	22.19362	0.7010681
NC_010002	1	0.34370953	22.611311	0.6180213	0.3411018	22.735918	0.6184033
NC_010002	2	0.39657465	22.459084	0.6806327	0.39270163	22.346514	0.6788145
NC_010002	3	0.4164931	22.395359	0.6908471	0.4138218	22.34373	0.6913487
NC_010002	4	0.43336776	22.335339	0.68889266	0.43218747	22.407845	0.69164383
NC_010002	5	0.4615571	22.371952	0.67294073	0.46003348	22.257185	0.68319696
NC_010003	1	0.38661465	25.17453	0.32832903	0.38265717	25.795496	0.31927446
NC_010003	2	0.40598676	24.533703	0.33330834	0.40182677	24.82825	0.32845217
NC_010003	3	0.41505554	24.076328	0.34423593	0.4129425	24.387104	0.33597478
NC_010003	4	0.4241329	23.96521	0.35482705	0.42199865	24.355965	0.347354
NC_010003	5	0.4397137	24.04372	0.36623013	0.43924117	24.208458	0.35947603
NC_010730	1	0.26184466	25.476732	0.30440658	0.26373315	25.59053	0.30975324
NC_010730	2	0.27804878	24.798624	0.31630972	0.27995405	24.907381	0.3183923
NC_010730	3	0.28724083	24.706911	0.31444615	0.28880292	24.597399	0.3261164
NC_010730	4	0.29622775	24.587982	0.32587934	0.2981213	24.382208	0.3306974
NC_010730	5	0.31426707	24.062536	0.32386342	0.32283133	23.744654	0.3377195
NC_011149	1	0.29483256	24.327381	0.4765813	0.30247977	24.375309	0.48408127
NC_011149	2	0.33153084	23.493637	0.52970165	0.33919102	23.814259	0.5273327
NC_011149	3	0.35120183	23.34548	0.5422906	0.35889328	23.391909	0.5445693
NC_011149	4	0.37258396	23.21096	0.5462582	0.37762186	23.24661	0.5466341
NC_011149	5	0.4145364	22.809954	0.5498077	0.41318715	23.043875	0.5467356
NC_015519	1	0.3048038	24.263664	0.37305042	0.30126274	24.412685	0.38269687
NC_015519	2	0.3277432	23.70721	0.38171214	0.32576132	24.140476	0.3788193
NC_015519	3	0.34115174	23.725164	0.3825131	0.33841518	23.62961	0.38862076
NC_015519	4	0.35376245	23.581665	0.3889055	0.35134676	23.747274	0.3915243
NC_015519	5	0.38161573	23.5939	0.39205217	0.37593746	23.840895	0.39196476
NC_015518	1	0.35633248	24.937737	0.3181545	0.3549966	25.11902	0.31817067
NC_015518	2	0.37393874	24.63956	0.3382164	0.37551618	24.669088	0.3396108
NC_015518	3	0.3843855	24.42833	0.34958518	0.38656402	24.467524	0.34659225
NC_015518	4	0.3957725	24.346409	0.35767	0.3971935	24.46636	0.35967597
NC_015518	5	0.41850242	24.60957	0.3761429	0.42030427	24.360624	0.37606758
NC_002491	1	0.50850314	23.662703	0.41255474	0.53264534	24.009813	0.4067129
NC_002491	2	0.527798	23.900982	0.41430786	0.5512557	23.96261	0.4104723
NC_002491	3	0.53940016	23.656551	0.4130447	0.56284255	23.669928	0.4163754
NC_002491	4	0.55104357	23.947592	0.41885534	0.5742888	23.773386	0.42003348
NC_002491	5	0.5730737	23.81307	0.4111239	0.5958793	23.914722	0.4221113
NC_003098	1	0.22977352	24.93094	0.39407486	0.22677313	25.182426	0.3995114
NC_003098	2	0.25083873	24.211353	0.4011705	0.24760364	24.710556	0.39114052
NC_003098	3	0.2643914	23.867636	0.4029492	0.2619416	24.426464	0.39467695
NC_003098	4	0.2806318	23.458092	0.4130315	0.27717486	23.513205	0.41917828
NC_003098	5	0.3138436	22.781305	0.42056853	0.30607057	23.326027	0.4150988
NC_015516	1	0.23440404	25.297499	0.31578687	0.23130943	25.5019	0.31774345
NC_015516	2	0.25529304	24.52005	0.32833102	0.25254038	24.985365	0.32206598
NC_015516	3	0.2658319	24.139956	0.33345348	0.2645855	24.296612	0.32666022
NC_015516	4	0.27765226	23.697397	0.33623588	0.27556622	24.064634	0.33409372
NC_015516	5	0.2992551	23.204866	0.3419544	0.29407504	23.498188	0.33173084
NC_004842	1	0.4848188	23.025211	0.4988529	0.50222534	23.071741	0.4963669
NC_004842	2	0.51228327	23.016392	0.49571162	0.52679354	22.644457	0.50047654
NC_004842	3	0.52366304	23.24104	0.4985054	0.54035676	22.534256	0.49938098
NC_004842	4	0.53678644	23.18895	0.5006159	0.55286896	22.995346	0.5012996
NC_004842	5	0.56086445	23.33954	0.5001655	0.5769233	23.292095	0.49496406
NC_014914	1	0.2287603	23.692123	0.39132425	0.2306647	23.86683	0.388553
NC_014914	2	0.24392147	23.643261	0.38383958	0.24812515	23.953682	0.37711707
NC_014914	3	0.25183558	23.597973	0.37915692	0.25636265	23.921288	0.37451088
NC_014914	4	0.26095173	23.500746	0.3713241	0.26544604	24.087082	0.35740858
NC_014914	5	0.2779983	22.712542	0.3864019	0.28211692	23.455328	0.36075225
NC_011527	1	0.56691194	24.605797	0.41748783	0.5683783	24.66827	0.4191472
NC_011527	2	0.5877813	24.340332	0.42842874	0.5936874	24.590002	0.42172298
NC_011527	3	0.5998969	23.755886	0.43951207	0.60462284	24.164684	0.43266627
NC_011527	4	0.61043555	23.871372	0.44291705	0.61763704	24.029234	0.43820265
NC_011527	5	0.6349601	23.471003	0.44887137	0.64293396	23.589325	0.45335242
NC_011528	1	0.56690556	24.728714	0.41572818	0.5673125	24.748302	0.41778025
NC_011528	2	0.58804756	24.196362	0.43091166	0.59315616	24.419106	0.4233013
NC_011528	3	0.5993071	23.926619	0.4385208	0.60442096	24.243166	0.42784846
NC_011528	4	0.6104757	23.744776	0.43949836	0.6163669	24.040335	0.43798804
NC_011528	5	0.63492286	23.50741	0.4472149	0.64053214	23.642723	0.45604438
NC_011529	1	0.632929	24.577906	0.4818298	0.64061207	24.673658	0.4786797
NC_011529	2	0.6661975	24.041504	0.519182	0.67284703	24.318956	0.5168146
NC_011529	3	0.68538016	24.156689	0.5263227	0.6885666	24.010164	0.52556294
NC_011529	4	0.7032741	24.093885	0.54025054	0.7057436	24.305777	0.53605527
NC_011529	5	0.73555857	24.18156	0.550581	0.734208	24.350971	0.548089
NC_012967	1	0.25564533	24.040348	0.47756168	0.2588629	24.190228	0.47629926
NC_012967	2	0.2862008	23.582718	0.5204364	0.28865805	23.579617	0.5188252
NC_012967	3	0.30518308	23.28366	0.5312907	0.30629852	23.499641	0.52445173
NC_012967	4	0.32468885	23.303673	0.5304424	0.32586092	23.309666	0.53173095
NC_012967	5	0.36244202	22.827005	0.53451717	0.3572292	23.10252	0.53203964
NC_012968	1	0.422941	23.475739	0.4552376	0.4463579	23.792793	0.43725976
NC_012968	2	0.4487777	23.260628	0.4665086	0.4803371	23.574337	0.46125942
NC_012968	3	0.4648201	23.116434	0.47093353	0.4964666	23.261965	0.4751813
NC_012968	4	0.48309147	22.969957	0.46895707	0.51271516	23.010925	0.4815421
NC_012968	5	0.51883143	22.567163	0.46233803	0.54153913	22.72632	0.47189745
NC_012969	1	0.42278987	23.200771	0.5360786	0.44213814	23.594187	0.5290107
NC_012969	2	0.45539477	23.176258	0.5460907	0.47372776	23.288366	0.5712249
NC_012969	3	0.47302204	22.908155	0.5646756	0.48951793	23.095684	0.5725448
NC_012969	4	0.48990834	22.90265	0.56427145	0.5047811	23.216795	0.5743612
NC_012969	5	0.51835257	22.769468	0.5538514	0.53137314	22.879597	0.56388146
NC_014915	1	0.340247	24.7856	0.49570084	0.33196688	25.109186	0.4998893
NC_014915	2	0.37929812	24.176138	0.5363602	0.37546515	24.520092	0.53011227
NC_014915	3	0.401312	23.639675	0.5469525	0.40015432	24.054659	0.54275954
NC_014915	4	0.4224632	23.346947	0.5462369	0.42121196	23.839815	0.5433741
NC_014915	5	0.45835805	22.998663	0.54749316	0.45760542	23.273354	0.53977853
NC_014004	1	0.4490857	27.033525	0.19944273	0.44792247	26.781784	0.19632538
NC_014004	2	0.47559604	25.395567	0.22602537	0.47684368	26.11721	0.21030928
NC_014004	3	0.48868465	25.97123	0.216197	0.49066776	25.301455	0.22998051
NC_014004	4	0.50131047	25.314047	0.22782686	0.5025778	25.845436	0.23073964
NC_014004	5	0.5300188	24.76767	0.2436077	0.524973	25.332743	0.23373911
NC_014002	1	0.16346738	23.729208	0.39409336	0.16338757	24.166899	0.3850481
NC_014002	2	0.17202969	23.471973	0.42786458	0.17422807	23.533474	0.42519882
NC_014002	3	0.17705728	23.36441	0.4399188	0.18022211	23.487902	0.43962705
NC_014002	4	0.1824541	23.098896	0.45903337	0.1860409	23.113077	0.45119628
NC_014002	5	0.19328406	22.845076	0.47325516	0.1970123	22.869396	0.473925
NC_015136	1	0.37305206	22.863798	0.6121691	0.370961	22.81302	0.61409974
NC_015136	2	0.41386858	22.596758	0.64764625	0.41402605	22.738338	0.648933
NC_015136	3	0.4296703	22.6089	0.6524253	0.4308954	22.604465	0.6538101
NC_015136	4	0.44355926	22.58448	0.6511668	0.4428095	22.661701	0.65634173
NC_015136	5	0.46638578	22.329077	0.6401744	0.46263316	22.435005	0.6497388
NC_012960	1	0.5405214	22.80731	0.5862502	0.5552469	21.227514	0.5938824
NC_012960	2	0.56171983	22.02508	0.58714247	0.56669253	22.520245	0.5970139
NC_012960	3	0.5718489	22.077951	0.58933294	0.5750121	22.291449	0.59232545
NC_012960	4	0.5808013	21.80957	0.5875412	0.58140576	22.267635	0.5868021
NC_012960	5	0.5975839	22.140236	0.5823915	0.59490436	22.208076	0.5789752
NC_014008	1	0.26263398	23.292501	0.53305185	0.25817847	23.290281	0.5313248
NC_014008	2	0.2890003	23.339685	0.53209794	0.28276613	23.202305	0.53290886
NC_014008	3	0.30424097	23.235207	0.5389227	0.29806852	23.085976	0.53879625
NC_014008	4	0.31883788	23.106106	0.5466521	0.31359255	23.187675	0.54522014
NC_014008	5	0.34385648	22.762613	0.55602753	0.33689934	23.036945	0.5504332
NC_014910	1	0.38270688	22.791758	0.6508664	0.3834601	22.871584	0.652391
NC_014910	2	0.4212568	22.429636	0.69223154	0.42282093	22.433117	0.69506896
NC_014910	3	0.43707234	22.40642	0.69666314	0.4381064	22.393724	0.70585513
NC_014910	4	0.45147318	22.247929	0.701171	0.45208973	22.290346	0.7054828
NC_014910	5	0.47592983	22.579132	0.6992086	0.4777789	22.6109	0.7026021
NC_015138	1	0.38207844	22.45712	0.6718264	0.3816	22.56668	0.6703249
NC_015138	2	0.41135022	22.188723	0.7020055	0.4133648	22.337122	0.70334196
NC_015138	3	0.42388475	22.241257	0.7030104	0.4264665	22.17047	0.7070339
NC_015138	4	0.4372196	22.2468	0.6972493	0.43901077	22.232645	0.70282024
NC_015138	5	0.46085086	22.682375	0.68718284	0.46282035	22.495262	0.697092
NC_012962	1	0.081157915	24.324425	0.4198199	0.0842618	24.484926	0.40690306
NC_012962	2	0.089513674	23.713736	0.43743557	0.093537204	24.036104	0.43060502
NC_012962	3	0.09468666	23.637545	0.43429732	0.098741695	23.679148	0.43390965
NC_012962	4	0.10038369	23.279303	0.4447375	0.104202844	23.337074	0.44974628
NC_012962	5	0.11483513	22.854944	0.4485983	0.11558651	23.219067	0.4446488
NC_014006	1	0.2956596	22.79288	0.59728646	0.29343686	22.898733	0.5986373
NC_014006	2	0.33531892	22.760849	0.64931995	0.33676267	22.793861	0.65502304
NC_014006	3	0.35155156	22.624088	0.66990954	0.35189027	22.692984	0.66777617
NC_014006	4	0.3625711	22.238684	0.6710038	0.36315438	22.352032	0.6724529
NC_014006	5	0.3818636	21.854729	0.6699219	0.38069293	22.049463	0.66717046
NC_009828	1	0.5724802	24.922129	0.38236782	0.5747205	25.011095	0.37561157
NC_009828	2	0.59328616	24.430653	0.38502532	0.5959406	24.572327	0.37938562
NC_009828	3	0.60447603	24.294401	0.38919613	0.6070111	24.219696	0.38826463
NC_009828	4	0.6152543	24.170975	0.39242342	0.6174821	24.34459	0.38827267
NC_009828	5	0.6373965	24.293736	0.40002647	0.6399199	24.200558	0.39376423
NC_014909	1	0.42796084	25.088406	0.29830807	0.44082728	25.94107	0.27445358
NC_014909	2	0.4691997	24.937365	0.2956395	0.48086712	24.921055	0.28796452
NC_014909	3	0.48582298	24.724312	0.29195523	0.49519917	25.776236	0.2794872
NC_014909	4	0.5003235	24.644869	0.29885283	0.5112319	24.74613	0.2876452
NC_014909	5	0.5242867	24.756504	0.3001618	0.5407042	25.352518	0.28138062
NC_011126	1	0.33863837	24.960522	0.33927056	0.33910114	25.41514	0.33269432
NC_011126	2	0.3554483	24.940723	0.3423872	0.35525614	24.913359	0.34071547
NC_011126	3	0.36409152	24.648523	0.35215175	0.36414334	24.631275	0.3468759
NC_011126	4	0.3732867	24.485723	0.36112848	0.37424418	24.460459	0.35461313
NC_011126	5	0.397353	24.216606	0.37159333	0.3949548	24.183512	0.36817497
NC_004829	1	0.35960513	24.77945	0.2948954	0.36034116	24.591208	0.29426795
NC_004829	2	0.3729443	23.798878	0.31812304	0.374548	24.011412	0.31268483
NC_004829	3	0.37955412	23.253336	0.32885683	0.38028282	24.34922	0.31507763
NC_004829	4	0.38728586	23.613438	0.3274891	0.38776895	24.369606	0.3172189
NC_004829	5	0.40709335	22.95317	0.34084865	0.40236014	23.800129	0.3298747
NC_010717	1	0.4741235	23.20935	0.6129889	0.4675867	23.459232	0.61152387
NC_010717	2	0.5449662	22.910236	0.6310108	0.53949964	22.925554	0.62938803
NC_010717	3	0.5752	22.535345	0.6473745	0.5735972	22.718275	0.6460944
NC_010717	4	0.593481	22.466755	0.6523252	0.5942969	22.297838	0.6563921
NC_010717	5	0.61734	22.150778	0.6601354	0.61957014	22.104557	0.6626661
NC_010718	1	0.3152254	24.675247	0.36432508	0.31559172	25.275484	0.3548387
NC_010718	2	0.3362252	23.606619	0.36730152	0.33909813	24.070103	0.36686775
NC_010718	3	0.3467588	23.524456	0.36452428	0.3513581	23.838652	0.363503
NC_010718	4	0.3568218	23.178062	0.37135872	0.36236125	23.345757	0.3739567
NC_010718	5	0.37545902	22.894594	0.3764428	0.3805724	23.176275	0.37643355
NC_014012	1	0.121132225	23.851374	0.4598299	0.12420916	24.061049	0.46079746
NC_014012	2	0.1336814	23.370024	0.45926082	0.13676055	23.592985	0.46318293
NC_014012	3	0.14112234	23.123056	0.45813206	0.14470032	23.374454	0.4619889
NC_014012	4	0.14943017	23.112703	0.4564486	0.15327133	22.965183	0.46827722
NC_014012	5	0.1682897	22.840408	0.4573037	0.17045707	23.155867	0.46503136
NC_014014	1	0.34613824	25.264872	0.25526193	0.34544823	25.635117	0.24788272
NC_014014	2	0.36282608	24.748833	0.25999853	0.36108106	24.55058	0.26015693
NC_014014	3	0.37284264	24.269377	0.26792523	0.37197164	24.073092	0.27306268
NC_014014	4	0.3827468	23.823126	0.28262168	0.38202262	23.864384	0.28606454
NC_014014	5	0.41194248	23.047277	0.3184641	0.3994198	23.517876	0.305164
NC_012121	1	0.33167168	25.193699	0.34425035	0.33076304	25.433344	0.3329865
NC_012121	2	0.36470458	24.365494	0.34922782	0.36345562	24.577875	0.34049055
NC_012121	3	0.38426054	23.61966	0.35431033	0.384865	23.910627	0.35166454
NC_012121	4	0.4092492	23.2401	0.3613584	0.40463048	23.657322	0.3542815
NC_012121	5	0.44867772	22.588612	0.36704847	0.44191995	23.014395	0.36203393
NC_015145	1	0.53618985	22.307571	0.63722575	0.5296084	22.250544	0.63944244
NC_015145	2	0.5748342	22.222605	0.6619205	0.5725103	22.325338	0.6622329
NC_015145	3	0.58818924	22.083809	0.6663974	0.5859649	22.160091	0.6682864
NC_015145	4	0.59936595	22.052446	0.66859335	0.5983511	22.130758	0.6679883
NC_015145	5	0.61692953	21.785637	0.67178726	0.61679626	21.83392	0.6728849
NC_012973	1	0.34344962	24.681229	0.41523996	0.34999856	24.98033	0.40761882
NC_012973	2	0.36050874	24.082735	0.40960154	0.36793172	24.28929	0.40795773
NC_012973	3	0.3702298	23.961367	0.40169898	0.37817636	24.191784	0.40030283
NC_012973	4	0.37954405	24.26239	0.39481628	0.38722977	24.19688	0.3969002
NC_012973	5	0.39858243	23.990713	0.38014376	0.40378878	23.80557	0.39202705
NC_012125	1	0.34201232	24.191992	0.48881373	0.34561938	24.407454	0.4798931
NC_012125	2	0.3795158	23.56455	0.53279495	0.3860277	23.718203	0.530134
NC_012125	3	0.40158653	23.219002	0.5413065	0.40705925	23.58796	0.5382246
NC_012125	4	0.4246994	23.173656	0.54822314	0.42706555	23.333681	0.54447144
NC_012125	5	0.46739846	22.788109	0.5480943	0.464489	23.007982	0.546365
NC_014019	1	0.2907668	24.78564	0.39385417	0.28350732	25.283432	0.38891798
NC_014019	2	0.32423708	24.26352	0.39324763	0.31624562	24.625795	0.3903383
NC_014019	3	0.34483492	23.943075	0.3913212	0.33685791	24.257381	0.38958132
NC_014019	4	0.369363	23.539656	0.3943986	0.35904688	24.025425	0.39152047
NC_014019	5	0.4197112	23.010525	0.3958989	0.4145188	23.213055	0.39068228
NC_015144	1	0.25815612	25.16587	0.36162588	0.26180366	25.222216	0.3594647
NC_015144	2	0.27335355	24.68682	0.36227053	0.2773414	24.649305	0.3669824
NC_015144	3	0.28291377	24.452131	0.36647123	0.28580984	24.242256	0.36960238
NC_015144	4	0.29379204	23.956957	0.37048757	0.29519662	24.22241	0.3714788
NC_015144	5	0.32010075	23.399248	0.37625176	0.3155465	23.719463	0.37269738
NC_014010	1	0.471173	23.085436	0.4885021	0.48662564	23.15517	0.48271555
NC_014010	2	0.4993642	22.95811	0.49740204	0.5196622	23.070505	0.49795428
NC_014010	3	0.5141287	22.858788	0.4968173	0.5348074	22.796194	0.5045263
NC_014010	4	0.52791387	22.891973	0.49830663	0.5479505	22.849277	0.50724787
NC_014010	5	0.55106765	23.082228	0.49371433	0.5695411	23.061968	0.507339
NC_014011	1	0.6130612	24.232212	0.4284055	0.6077632	24.389196	0.41059932
NC_014011	2	0.6368175	23.74921	0.45050198	0.6359408	23.96182	0.4511862
