acc	quantile	meanTaiLe	ATle1	GCle1	ATle2	GCle2	ATle4	GCle4	meanTaiLa	ATla1	GCla1	ATla2	GCla2	ATla4	GCla4
NC_012969	5	0.5186403	0.14907002	0.21892004	-0.25249186	-0.33835882	-0.33539432	-0.112859204	0.5316271	0.15982689	0.19551648	-0.098776296	-0.44008067	-0.18729463	-0.22210367
NC_014915	1	0.340247	0.060697183	0.20378596	-0.17655633	-0.14695159	-0.06533286	0.18258913	0.33196688	0.06575429	0.13238111	-0.111746795	-0.2472263	-0.039910957	0.048819456
NC_014915	2	0.37929812	0.049507156	0.19192892	-0.17512158	-0.17111868	-0.10903398	0.16331002	0.37546515	0.05553615	0.118478745	-0.09525055	-0.29262325	-0.053201362	-0.01124926
NC_014915	3	0.401312	0.09807448	0.19551784	-0.10928259	-0.17529812	-0.10897246	0.15081961	0.40015432	0.0737219	0.14228235	-0.088602975	-0.30598	-0.04403867	-0.017641038
NC_014915	4	0.4224632	0.14326245	0.19640593	-0.051744502	-0.1987292	-0.11188272	0.119828604	0.42121196	0.10744604	0.14212586	-0.028185107	-0.33148184	-0.032051284	-0.028912634
NC_014915	5	0.45862305	0.19197623	0.20880619	0.08819	-0.25725225	-0.11363637	0.06889226	0.4583153	0.19003269	0.16003063	0.1324497	-0.3704387	0.025398407	-0.059417628
NC_014004	1	0.4490857	0.15989046	0.22225298	-0.16555977	-0.10726643	-0.024920128	0.22834645	0.44792247	0.17491437	0.18509316	-0.11995836	-0.09417041	-0.06916427	0.23809524
NC_014004	2	0.47559604	0.22616781	0.22098106	-0.104043394	-0.08029197	-0.070282236	0.24719101	0.47684368	0.21202303	0.23956326	-0.07695245	-0.092651755	-0.031313132	0.06818182
NC_014004	3	0.48868465	0.22205438	0.21352178	-0.05932963	-0.10662824	-0.060869563	0.17105263	0.49066776	0.225952	0.20254587	-0.04533231	0	-0.041525424	0.116564415
NC_014004	4	0.50131047	0.24793318	0.21637426	-0.076512456	0.059101656	-0.030276816	0.123595506	0.5025778	0.23566407	0.20332974	-0.018009769	0.011876484	-0.08271787	0.14644352
NC_014004	5	0.5341279	0.24540995	0.2083009	0.05437483	-0.07317073	-0.019701492	-0.07272727	0.5283901	0.23410682	0.22938362	0.07008728	-0.04385965	-0.0013157895	-0.09090909
NC_014002	1	0.16346738	0.12592825	0.20902194	-0.19060823	-0.16361578	-0.14971687	-0.078470826	0.16338757	0.15646334	0.21257493	-0.100046754	-0.25979748	0.027119473	-0.18138042
NC_014002	2	0.17202969	0.13395336	0.22033618	-0.1560093	-0.14449969	-0.1561596	-0.10564828	0.17422807	0.18173935	0.21680596	-0.029143536	-0.24941762	0.042340565	-0.16495307
NC_014002	3	0.17705728	0.1432303	0.22162929	-0.11037461	-0.10158704	-0.16816853	-0.07681721	0.18022211	0.17535783	0.22655234	0.03787512	-0.23612623	0.07222647	-0.19626357
NC_014002	4	0.1824541	0.14074495	0.23654507	-0.09219583	-0.10278697	-0.14649682	-0.10987463	0.1860409	0.20313966	0.2330641	0.0626997	-0.22297402	0.09641476	-0.20643565
NC_014002	5	0.19342026	0.15191211	0.2368948	-0.042788174	-0.12155121	-0.08720123	-0.120767	0.19740213	0.19987401	0.24628729	0.10108843	-0.2158545	0.119520605	-0.24294421
NC_015136	1	0.37305206	0.051782217	0.13830554	-0.22011326	-0.31504712	-0.115849696	0.0600983	0.370961	0.0595781	0.11158782	-0.15673895	-0.36513904	-0.03054601	-0.0073415763
NC_015136	2	0.41386858	0.045240868	0.12983254	-0.24147744	-0.34239835	-0.1994898	0.06066807	0.41402605	0.04723656	0.09280077	-0.17262743	-0.41149697	-0.11548913	-0.0035219847
NC_015136	3	0.4296703	0.03886694	0.13024771	-0.21098125	-0.35882166	-0.24064064	0.04730142	0.4308954	0.05505011	0.1074743	-0.12550677	-0.4227111	-0.14223132	0.0024274094
NC_015136	4	0.44355926	0.05516031	0.14756653	-0.16043568	-0.37845892	-0.27190012	0.04800759	0.4428095	0.03741642	0.12426389	-0.107508816	-0.4374375	-0.14361702	0.0060888845
NC_015136	5	0.46654546	0.1041327	0.17600498	0.01089701	-0.38338766	-0.36860672	0.04685735	0.46284607	0.08791906	0.14479576	0.051586095	-0.4437058	-0.22052488	0.0045064804
NC_014910	1	0.38270688	0.07421879	0.14823063	-0.25526863	-0.2576202	-0.12468535	-0.028475942	0.3834601	0.10893899	0.122751825	-0.09203745	-0.33410254	0.00857512	-0.09803556
NC_014910	2	0.4212568	0.074708626	0.14994001	-0.18877237	-0.30980533	-0.16915491	-0.04780388	0.42282093	0.077607356	0.12495179	-0.04918033	-0.3762663	0.068794325	-0.09448729
NC_014910	3	0.43707234	0.07978156	0.16684525	-0.14531139	-0.33894718	-0.1903429	-0.070932426	0.4381064	0.070655525	0.13249719	0.022244522	-0.40433872	0.09304468	-0.10590898
NC_014910	4	0.45147318	0.06577678	0.1786849	-0.1257119	-0.35981596	-0.18386377	-0.06566198	0.45208973	0.0569023	0.15039884	0.022929695	-0.42615178	0.1329609	-0.10501707
NC_014910	5	0.47613046	-0.020382695	0.19634598	-0.06496391	-0.4507562	-0.18392205	-0.030959375	0.47801104	-0.007320725	0.16804092	0.1065033	-0.48186392	0.09845501	-0.07034854
NC_015138	1	0.38207844	0.04973187	0.13797662	-0.21225958	-0.32253847	-0.09545564	0.014149637	0.3816	0.07159672	0.10596938	-0.06384349	-0.38204673	0.0841021	-0.06362812
NC_015138	2	0.41135022	0.039116804	0.1432839	-0.23354344	-0.37430236	-0.12697251	0.0040449104	0.4133648	0.055048622	0.1151695	-0.03711458	-0.42701742	0.10785391	-0.06621301
NC_015138	3	0.42388475	0.036200296	0.158845	-0.21184903	-0.39908	-0.1393269	-0.025664505	0.4264665	0.046014853	0.12543021	-0.015745535	-0.45076653	0.11411325	-0.08062124
NC_015138	4	0.4372196	0.044137146	0.17033567	-0.14526273	-0.40633482	-0.14131339	-0.043099497	0.43901077	0.043656	0.14013669	0.014301987	-0.45929983	0.08997702	-0.0835738
NC_015138	5	0.46104127	-0.0076206373	0.18997623	-0.032601636	-0.45336026	-0.23582089	-0.045765165	0.462988	-0.008295872	0.16613215	0.082115866	-0.49434435	0.07620112	-0.07704973
NC_014008	1	0.26263398	0.07512662	0.18496394	-0.38620925	-0.103792265	-0.08872055	0.07268517	0.25817847	0.071290545	0.20394695	-0.44203788	-0.0207375	-0.15507331	0.13433158
NC_014008	2	0.2890003	0.11638243	0.15403199	-0.33770537	-0.21477863	-0.05885891	-0.07205701	0.28276613	0.086839914	0.18324499	-0.43760246	-0.08611665	-0.13589859	0.06154145
NC_014008	3	0.30424097	0.13846314	0.15391257	-0.2940163	-0.23116304	-0.08887868	-0.14101745	0.29806852	0.112204745	0.17075345	-0.36787075	-0.1760859	-0.12227614	-0.043267794
NC_014008	4	0.31883788	0.13458622	0.15356778	-0.22234698	-0.32537624	-0.060497183	-0.24303849	0.31359255	0.118472934	0.16809037	-0.30290785	-0.23902936	-0.13605674	-0.15548421
NC_014008	5	0.3440108	0.14642473	0.17490987	-0.086653285	-0.3710977	-0.15564954	-0.33253554	0.33709443	0.15313326	0.17075866	-0.09275029	-0.30533051	-0.18944995	-0.30357468
NC_012960	1	0.5405214	-0.050674107	0.2083926	0.018181818	-0.22880372	-0.36650082	0.24742268	0.5552469	0.090574145	0.23766388	0.25989673	-0.3328137	-0.050847456	0.20215634
NC_012960	2	0.56171983	0.043076172	0.22337809	0.059808612	-0.31533742	-0.19385797	0.17945886	0.56669253	-0.07312153	0.22876064	-0.02366127	-0.37531173	-0.2843327	0.17684546
NC_012960	3	0.5718489	-0.025123639	0.23241001	-0.014272122	-0.32539684	-0.34517047	0.18317266	0.5750121	-0.093828045	0.22249125	-0.08029197	-0.37659964	-0.3504493	0.16666667
NC_012960	4	0.5808013	-0.006878762	0.21485068	0.010373444	-0.35494506	-0.25522387	0.14258096	0.58140576	-0.05529132	0.2022792	0.014619883	-0.41777778	-0.07511737	0.14552736
NC_012960	5	0.5988814	-0.024924012	0.25005648	0.06257669	-0.35943618	-0.21153846	0.094444446	0.5973709	-0.0507053	0.23840472	0.07023411	-0.4054054	-0.282523	0.08392857
NC_012962	1	0.081157915	0.033444352	0.17936882	-0.2786898	-0.08096263	-0.18164952	0.24233007	0.0842618	0.073817626	0.118347645	-0.17640382	-0.34544998	-0.06719699	-0.09921193
NC_012962	2	0.089513674	0.0965576	0.17153788	-0.25565532	-0.06258028	-0.19356735	0.26134163	0.093537204	0.11762182	0.10401509	-0.1415153	-0.37051216	-0.06536479	-0.09361862
NC_012962	3	0.09468666	0.1368755	0.19071713	-0.23684046	-0.07009858	-0.21605375	0.2181612	0.098741695	0.1671151	0.12542349	-0.114203535	-0.3712076	-0.076630384	-0.11602602
NC_012962	4	0.10038369	0.17420058	0.20252849	-0.19619855	-0.09515109	-0.2520507	0.18526413	0.104202844	0.19790183	0.13673194	-0.078869954	-0.39035314	-0.10550015	-0.12552628
NC_012962	5	0.11493459	0.2066674	0.21925785	-0.12054699	-0.13297409	-0.34424397	0.1344673	0.11575637	0.21652149	0.15999225	-0.016079571	-0.4047778	-0.18443628	-0.18419234
NC_014006	1	0.2956596	0.060817637	0.16760305	-0.25010604	-0.35322788	-0.080466695	-0.049608517	0.29343686	0.058626205	0.16495	-0.27530554	-0.38425723	-0.06367041	-0.059303503
NC_014006	2	0.33531892	0.023682369	0.17686543	-0.32286432	-0.40713146	-0.15925156	-0.015384062	0.33676267	0.013844488	0.18244883	-0.30239126	-0.4427451	-0.10920479	-0.015148108
NC_014006	3	0.35155156	0.014805789	0.19837855	-0.30595455	-0.4240055	-0.23093742	0.003276883	0.35189027	0.028230473	0.18884	-0.30332223	-0.44091496	-0.14654163	-0.017614163
NC_014006	4	0.3625711	0.07361166	0.19763263	-0.30079612	-0.4083525	-0.28584182	-0.019536247	0.36315438	0.08168952	0.2000199	-0.25598025	-0.39227208	-0.1983767	-0.020313852
NC_014006	5	0.38203165	0.14600894	0.18979038	-0.17559944	-0.28413284	-0.41989726	-0.0642631	0.3808864	0.14768821	0.18803148	-0.15946409	-0.31101322	-0.3091591	-0.076911636
NC_009828	1	0.5724802	0.007979509	0.2233125	-0.10847774	-0.07356322	-0.17738833	0.07709906	0.5747205	0.048442062	0.18584192	-0.008609339	-0.21480834	-0.07396771	-0.041478556
NC_009828	2	0.59328616	0.0859254	0.23398307	-0.041232128	-0.030367933	-0.1613455	0.096383065	0.5959406	0.1085363	0.21222834	0.020442571	-0.21931408	-0.04214832	-0.04169788
NC_009828	3	0.60447603	0.1155114	0.23315212	-0.008886664	-0.04602626	-0.1410382	0.09770921	0.6070111	0.14529197	0.21693806	0.061661996	-0.21044202	-0.011467278	-0.068722464
NC_009828	4	0.6152543	0.13887784	0.24649186	0.015092853	0.0046909493	-0.10231312	0.09222818	0.6174821	0.15675245	0.21270151	0.09441582	-0.19690281	-0.006771298	-0.03318423
NC_009828	5	0.63774776	0.1450621	0.24733676	0.08132894	-0.011045301	-0.073069416	0.05418356	0.6403559	0.17763513	0.21683398	0.13436924	-0.11529369	-0.0028278017	-0.044987503
NC_014909	1	0.42796084	0.11617736	0.26243216	-0.19326046	0.11174135	-0.116888046	0.49388522	0.44082728	0.16168731	0.09734789	-0.11755896	-0.5154265	0.079265915	-0.11627907
NC_014909	2	0.4691997	0.109408386	0.24390957	-0.20445755	0.16796076	-0.1567759	0.4505356	0.48086712	0.20996583	0.10153635	-0.07559055	-0.593199	0.05844015	-0.19596864
NC_014909	3	0.48582298	0.1371459	0.2429656	-0.16576406	0.19580682	-0.13803352	0.46989447	0.49519917	0.16671379	0.031792913	-0.10857016	-0.60496897	0.03756786	-0.2583519
NC_014909	4	0.5003235	0.13101171	0.225419	-0.16233441	0.19838384	-0.1358656	0.46112117	0.5112319	0.20711704	0.05872076	-0.09158353	-0.55179703	0.048406713	-0.29090908
NC_014909	5	0.525066	0.13507158	0.2176107	-0.13803577	0.25530812	-0.11726439	0.38166666	0.5420856	0.21322866	0.049415994	-0.046533715	-0.60567826	0.04464286	-0.30191973
NC_011126	1	0.33863837	0.13370368	0.21246246	-0.039644603	-0.080144204	-0.20590255	-0.058564752	0.33910114	0.11409958	0.21701378	-0.053391214	-0.12196499	-0.17520794	-0.046446558
NC_011126	2	0.3554483	0.14875455	0.21187937	-0.008691929	-0.11897308	-0.17308591	-0.08933839	0.35525614	0.15371622	0.21420655	-0.020938314	-0.1412259	-0.15152346	-0.08151261
NC_011126	3	0.36409152	0.17294544	0.2214323	0.047264498	-0.112429224	-0.1623591	-0.12390143	0.36414334	0.17426093	0.22286244	0.034778465	-0.17662254	-0.10696586	-0.12954451
NC_011126	4	0.3732867	0.16649207	0.19856249	0.023366299	-0.1445935	-0.12990557	-0.12460601	0.37424418	0.19614254	0.20262821	0.05775125	-0.21154217	-0.07939497	-0.17083102
NC_011126	5	0.39815876	0.2007721	0.20358075	0.09618757	-0.15758641	-0.05338809	-0.1412556	0.39554426	0.2174098	0.20075683	0.11557599	-0.222972	0.00064772833	-0.19910389
NC_004829	1	0.35960513	0.19159514	0.14657111	-0.16911098	-0.2566799	-0.13080503	0.26842648	0.36034116	0.20358123	0.13949475	-0.15038168	-0.30807018	-0.1631432	0.1388889
NC_004829	2	0.3729443	0.22916016	0.1353421	-0.11899071	-0.26696834	-0.1380615	0.21356712	0.374548	0.24232945	0.16280138	-0.09848369	-0.30886504	-0.1500149	0.16708861
NC_004829	3	0.37955412	0.25386116	0.113954775	-0.094183624	-0.34701413	-0.12166234	0.2239521	0.38028282	0.24844721	0.15317287	-0.0757874	-0.2933754	-0.14618045	0.068456374
NC_004829	4	0.38728586	0.25387555	0.1470663	-0.0037922505	-0.35180724	-0.13184468	0.18771331	0.38776895	0.2348711	0.1631016	-0.03149217	-0.33783132	-0.17830883	0.10296192
NC_004829	5	0.407602	0.29379162	0.13707124	0.16620453	-0.39472374	-0.16001892	0.20971563	0.403775	0.25251156	0.1539039	0.09321318	-0.35906774	-0.1585145	0.10485934
NC_010717	1	0.4741235	0.11053072	0.15998873	-0.33840504	-0.3114316	0.020088192	0.029608604	0.4675867	0.11106579	0.14871979	-0.25716022	-0.313603	0.07802078	0.024779426
NC_010717	2	0.5449662	0.08502437	0.1526866	-0.36195788	-0.3041826	-0.07166552	0.045973435	0.53949964	0.098749444	0.1304155	-0.30583826	-0.3446566	0.010548871	0.0033973125
NC_010717	3	0.5752	0.07278975	0.16074504	-0.39215335	-0.3476344	-0.15408784	0.022206191	0.5735972	0.08482903	0.13420627	-0.33499944	-0.3905088	-0.039612748	-0.018554773
NC_010717	4	0.593481	0.05811703	0.16616468	-0.339549	-0.32190967	-0.20995204	0.035709966	0.5942969	0.092185915	0.14503376	-0.28394175	-0.3631298	-0.084051184	-0.01185034
NC_010717	5	0.61749244	0.076094046	0.1800379	-0.21493745	-0.33374327	-0.26811647	0.005250298	0.61972326	0.07647565	0.15862061	-0.1415364	-0.39377782	-0.11913284	-0.04117399
NC_010718	1	0.3152254	0.023368951	0.24006826	-0.14895515	-0.082175806	-0.14064737	-0.033116214	0.31559172	-0.008742616	0.17400116	-0.1655953	-0.29239184	-0.12415856	-0.2413793
NC_010718	2	0.3362252	0.18794723	0.25096512	-0.044964235	-0.053907577	-0.1293901	-0.05821396	0.33909813	0.16208439	0.19074495	-0.034863487	-0.25729957	-0.08543191	-0.27702045
NC_010718	3	0.3467588	0.22333598	0.26057604	-0.00842097	-0.05962586	-0.091163695	-0.10503456	0.3513581	0.20514403	0.19754727	-0.008898178	-0.24309392	-0.057417247	-0.28575122
NC_010718	4	0.3568218	0.24429038	0.27996272	0.02668215	-0.07295303	-0.08589916	-0.1343439	0.36236125	0.23732959	0.23361307	0.011343405	-0.25843656	-0.02751186	-0.34304982
NC_010718	5	0.3755838	0.26471183	0.3226482	0.0853699	-0.12080662	-0.0200497	-0.16969697	0.38113514	0.26776597	0.2771066	0.084785454	-0.28144866	0.014911015	-0.36483932
NC_014012	1	0.121132225	0.041265924	0.185487	-0.25815114	-0.057861775	-0.20024481	-0.052446507	0.12420916	0.06922123	0.10529087	-0.15272593	-0.23600268	-0.05528579	-0.281289
NC_014012	2	0.13368012	0.10060094	0.19085379	-0.24367599	-0.042382278	-0.21786554	-0.08796334	0.13677086	0.1223742	0.12313838	-0.14153561	-0.24690674	-0.053911246	-0.3172348
NC_014012	3	0.14112215	0.13479064	0.20061916	-0.2536341	-0.053613648	-0.22905391	-0.10232667	0.14470032	0.160662	0.14267115	-0.13415511	-0.2651074	-0.06691933	-0.33085808
NC_014012	4	0.14943017	0.16277146	0.20808811	-0.2362687	-0.06735992	-0.25945204	-0.138915	0.15327133	0.18988818	0.16584562	-0.14798118	-0.27472028	-0.10485246	-0.3731712
NC_014012	5	0.1684399	0.19104178	0.22269477	-0.16028833	-0.11532191	-0.3314872	-0.18563484	0.17062595	0.20650156	0.19613591	-0.08667592	-0.2723428	-0.18865588	-0.38198966
NC_014014	1	0.34613824	0.17352356	0.16945273	-0.104145914	-0.28803906	-0.07409185	0.010893246	0.34551987	0.17945357	0.19050863	-0.102948286	-0.34294295	-0.011247711	-0.024208566
NC_014014	2	0.36283046	0.22273788	0.15233056	-0.06399955	-0.3142356	-0.03965376	-0.021515435	0.36108106	0.2562722	0.19932058	-0.047245383	-0.34321445	-0.0014290818	-0.071117565
NC_014014	3	0.37286058	0.24950674	0.17020066	-0.013880402	-0.32963052	-0.051790684	-0.04274702	0.37202477	0.27613297	0.20768058	0.019548438	-0.33790475	-0.01711277	-0.12433863
NC_014014	4	0.3827468	0.269147	0.18609422	0.059062734	-0.36120218	-0.039380245	0.008680556	0.38202262	0.27287593	0.19448678	0.038825117	-0.38905907	-0.025114516	-0.06097561
NC_014014	5	0.41273943	0.26857376	0.19320548	0.19778624	-0.5438757	-0.020887729	0.08492201	0.401044	0.24109793	0.1928102	0.14285715	-0.5389151	0.016468115	-0.03652968
NC_015145	1	0.53618985	0.05077005	0.15875345	-0.015483494	-0.40571663	-0.07020399	-0.094278984	0.5296084	0.045689654	0.13716373	-0.017008286	-0.40995893	-0.028462999	-0.10235409
NC_015145	2	0.5748342	0.030993	0.16718315	0.04079455	-0.423375	-0.109779455	-0.07956067	0.5725103	0.03428139	0.14966208	0.03153846	-0.455043	-0.035510823	-0.09858071
NC_015145	3	0.58818924	0.045121524	0.17413054	0.0663527	-0.41200137	-0.10194959	-0.10154944	0.5859649	0.039360642	0.1467916	0.06917599	-0.43762982	-0.06345201	-0.09637243
NC_015145	4	0.59936595	0.04467624	0.17013277	0.13136348	-0.40619925	-0.12711287	-0.13799451	0.5983511	0.03458403	0.1600145	0.10862355	-0.42883202	-0.056711547	-0.12725227
NC_015145	5	0.61702174	0.047683895	0.17901228	0.15272363	-0.39879665	-0.15187512	-0.20285934	0.6173993	0.038238227	0.17502734	0.15683942	-0.4340192	-0.047197323	-0.21406107
NC_012121	1	0.33167168	0.10621165	0.2003626	-0.13426395	-0.14353253	-0.023974821	0.18788324	0.33076304	0.08999614	0.13348448	-0.13147087	-0.3569527	-0.078707695	-0.11478312
NC_012121	2	0.36470458	0.17331386	0.20562655	-0.090177074	-0.17185082	-0.00032643467	0.180176	0.36345562	0.1678574	0.15569423	-0.07118906	-0.3652393	-0.056008145	-0.1521739
NC_012121	3	0.38426054	0.21573383	0.20339663	-0.040859465	-0.19000378	0.022345647	0.15409294	0.384865	0.1905206	0.17932539	-0.035465512	-0.42933905	-0.04612533	-0.16267465
NC_012121	4	0.4092492	0.23084268	0.22867386	9,80E+02	-0.30008057	-0.012612291	0.08417509	0.40463048	0.21895087	0.1756278	-0.0056497175	-0.48445874	-0.060054027	-0.18161309
NC_012121	5	0.44893405	0.26795468	0.23256166	0.1092046	-0.53944564	-0.059402343	-0.058111764	0.44245967	0.26731545	0.21435153	0.093531564	-0.58099526	-0.047923833	-0.28788468
NC_012973	1	0.34344962	0.0642176	0.24149995	-0.20456906	-0.11076629	-0.48134556	0.22244279	0.34999856	0.053877033	0.2352876	-0.16710536	-0.19285953	-0.4429788	0.12549575
NC_012973	2	0.36050874	0.17688836	0.24629308	-0.09732178	-0.11581247	-0.47773603	0.14803746	0.36793172	0.169243	0.20138036	-0.09811197	-0.27070487	-0.4533512	-0.010965177
NC_012973	3	0.3702298	0.21020359	0.23185058	-0.031173231	-0.09271068	-0.4625767	0.07795671	0.37817636	0.21375835	0.18919988	-0.026187606	-0.24182719	-0.4251001	-0.076850094
NC_012973	4	0.37954405	0.21941619	0.2232727	-0.005605865	-0.12990612	-0.4390949	0.024427151	0.38722977	0.22274616	0.16958483	0.005498516	-0.2490242	-0.44604927	-0.12891367
NC_012973	5	0.3989735	0.2734819	0.21099487	0.087780304	-0.1491701	-0.37386364	-0.10579903	0.40430883	0.27137274	0.16603443	0.09016537	-0.26102537	-0.41666666	-0.22367766
NC_014019	1	0.2907668	0.055370785	0.18127875	-0.10446416	-0.205228	-0.028317075	0.21835534	0.28350732	-0.017393164	0.112173595	-0.14786264	-0.34330186	-0.14776935	-0.028465511
NC_014019	2	0.32423708	0.11957058	0.18774319	-0.05211166	-0.19512133	0.008887951	0.21792226	0.31624562	0.08474621	0.1102557	-0.0748929	-0.34147185	-0.078499325	-0.018254364
NC_014019	3	0.34483492	0.16474062	0.19739021	-0.01999206	-0.18454732	0.03717219	0.21204221	0.33685791	0.14031407	0.12194316	-0.031573664	-0.34035844	-0.04521473	-0.004220257
NC_014019	4	0.369363	0.20541643	0.20824856	0.005243715	-0.19993351	0.07129997	0.21438734	0.35904688	0.18094075	0.15596624	-0.006724453	-0.357998	-0.01863624	-0.028047953
NC_014019	5	0.4199124	0.22812091	0.22390838	0.08041613	-0.34478197	0.058643214	0.18022996	0.41505438	0.24817798	0.1845812	0.085181646	-0.4304912	0.032806497	-0.05730801
NC_012125	1	0.34194583	0.055579346	0.15623975	-0.24824588	-0.2642746	-0.15574421	0.17222016	0.3456714	0.06383429	0.13293414	-0.21255893	-0.35811874	-0.08655416	0.06934779
NC_012125	2	0.37949565	0.0695103	0.15959705	-0.24673429	-0.30924168	-0.19316429	0.17739858	0.3860277	0.069451995	0.1298024	-0.20227315	-0.38019425	-0.1526953	0.0803545
NC_012125	3	0.40158063	0.09848551	0.17009568	-0.2246802	-0.32960302	-0.21405774	0.16145141	0.40705925	0.0923357	0.14268619	-0.18574616	-0.38993818	-0.20044531	0.04856502
NC_012125	4	0.4246994	0.11860808	0.18462458	-0.18877675	-0.37204534	-0.27003267	0.1456999	0.42706555	0.11435602	0.15866433	-0.1495139	-0.41328034	-0.24157675	0.039747555
NC_012125	5	0.467635	0.16112886	0.21201697	-0.008966467	-0.43356824	-0.4600101	0.10082776	0.4647466	0.16944945	0.19294532	-0.02919501	-0.46702704	-0.350313	-0.006313965
NC_015144	1	0.25815612	0.11816136	0.1871404	-0.18480383	-0.119920895	-0.046434067	0.0768848	0.26180366	0.12294941	0.1436709	-0.14646886	-0.3209556	-0.101072244	-0.07472924
NC_015144	2	0.27335355	0.16338441	0.18944389	-0.1328028	-0.15912922	0.018916156	0.03386373	0.2773414	0.16942216	0.15286998	-0.085375495	-0.34032023	-0.019652104	-0.073612064
NC_015144	3	0.28291377	0.19301377	0.19056128	-0.07945022	-0.19670561	0.06394443	0.045531802	0.28580984	0.19934149	0.1602901	-0.034907598	-0.32976466	0.0066018933	-0.111901
NC_015144	4	0.29379204	0.20986974	0.21073157	-0.016858196	-0.20418924	0.10284406	0.042622264	0.29519662	0.21038751	0.1848062	-0.0017740981	-0.35995644	0.03858795	-0.11476748
NC_015144	5	0.32040316	0.22362229	0.2269238	0.053665143	-0.2463823	0.14616144	0.026204819	0.3159406	0.24207172	0.20190686	0.06353116	-0.41954568	0.09504993	-0.14074355
